statement_id,account_id,statement_date,ending_balance,minimum_due,payment_due_date,delinquency_bucket,revolving_flag,utilization_rate,created_at
STMT_ACC_001075_202412,ACC_001075,2024-12-06,261.50,77.68,2024-12-31,61-90,False,0.3207,2024-12-06
STMT_ACC_001075_202411,ACC_001075,2024-11-06,1233.05,29.99,2024-12-01,current,False,0.6351,2024-11-06
STMT_ACC_001075_202410,ACC_001075,2024-10-07,1894.86,78.45,2024-11-01,91+,True,0.6441,2024-10-07
STMT_ACC_001075_202409,ACC_001075,2024-09-07,37.70,45.21,2024-10-02,61-90,False,0.7524,2024-09-07
STMT_ACC_001075_202408,ACC_001075,2024-08-08,3146.27,63.54,2024-09-02,31-60,True,0.3896,2024-08-08
STMT_ACC_001075_202407,ACC_001075,2024-07-09,581.01,34.50,2024-08-03,31-60,False,0.4713,2024-07-09
STMT_ACC_001075_202406,ACC_001075,2024-06-09,2210.24,50.69,2024-07-04,61-90,True,0.5175,2024-06-09
STMT_ACC_001075_202405,ACC_001075,2024-05-10,1949.14,59.37,2024-06-04,current,False,0.0520,2024-05-10
STMT_ACC_001076_202603,ACC_001076,2026-03-01,1993.18,48.93,2026-03-26,1-30,False,0.3846,2026-03-01
STMT_ACC_001076_202601,ACC_001076,2026-01-30,3611.22,33.51,2026-02-24,61-90,True,0.3380,2026-01-30
STMT_ACC_001076_202512,ACC_001076,2025-12-31,1770.60,62.87,2026-01-25,31-60,False,0.7086,2025-12-31
STMT_ACC_001076_202512,ACC_001076,2025-12-01,2757.76,81.40,2025-12-26,1-30,True,0.3483,2025-12-01
STMT_ACC_001076_202511,ACC_001076,2025-11-01,2325.99,95.62,2025-11-26,61-90,False,0.3749,2025-11-01
STMT_ACC_001076_202510,ACC_001076,2025-10-02,1295.20,28.15,2025-10-27,61-90,True,0.2222,2025-10-02
STMT_ACC_001076_202509,ACC_001076,2025-09-02,2085.29,92.66,2025-09-27,31-60,False,0.2056,2025-09-02
STMT_ACC_001076_202508,ACC_001076,2025-08-03,657.62,56.58,2025-08-28,1-30,False,0.3469,2025-08-03
STMT_ACC_001076_202507,ACC_001076,2025-07-04,955.10,35.70,2025-07-29,current,False,0.2790,2025-07-04
STMT_ACC_001076_202506,ACC_001076,2025-06-04,3911.45,51.47,2025-06-29,61-90,True,0.0065,2025-06-04
STMT_ACC_001076_202505,ACC_001076,2025-05-05,1142.84,45.20,2025-05-30,31-60,False,0.3915,2025-05-05
STMT_ACC_001076_202504,ACC_001076,2025-04-05,81.55,58.43,2025-04-30,current,True,0.1819,2025-04-05
STMT_ACC_001076_202503,ACC_001076,2025-03-06,1995.36,32.61,2025-03-31,1-30,False,0.3190,2025-03-06
STMT_ACC_001076_202502,ACC_001076,2025-02-04,3454.62,77.48,2025-03-01,61-90,True,0.4660,2025-02-04
STMT_ACC_001076_202501,ACC_001076,2025-01-05,2040.47,62.06,2025-01-30,current,False,0.5212,2025-01-05
STMT_ACC_001077_202603,ACC_001077,2026-03-01,5085.74,82.55,2026-03-26,61-90,False,0.6202,2026-03-01
STMT_ACC_001077_202601,ACC_001077,2026-01-30,6527.52,25.41,2026-02-24,current,False,0.4147,2026-01-30
STMT_ACC_001077_202512,ACC_001077,2025-12-31,4294.92,80.22,2026-01-25,31-60,False,0.1856,2025-12-31
STMT_ACC_001077_202512,ACC_001077,2025-12-01,7153.54,45.58,2025-12-26,1-30,True,0.5727,2025-12-01
STMT_ACC_001077_202511,ACC_001077,2025-11-01,6268.71,80.36,2025-11-26,1-30,False,0.2602,2025-11-01
STMT_ACC_001077_202510,ACC_001077,2025-10-02,77.16,57.28,2025-10-27,61-90,False,0.4715,2025-10-02
STMT_ACC_001077_202509,ACC_001077,2025-09-02,1485.06,59.29,2025-09-27,current,True,0.5889,2025-09-02
STMT_ACC_001077_202508,ACC_001077,2025-08-03,1325.76,92.55,2025-08-28,current,True,0.7087,2025-08-03
STMT_ACC_001077_202507,ACC_001077,2025-07-04,2574.74,65.15,2025-07-29,current,True,0.4875,2025-07-04
STMT_ACC_001077_202506,ACC_001077,2025-06-04,4464.98,51.62,2025-06-29,current,True,0.4493,2025-06-04
STMT_ACC_001077_202505,ACC_001077,2025-05-05,7069.24,80.49,2025-05-30,91+,True,0.3249,2025-05-05
STMT_ACC_001077_202504,ACC_001077,2025-04-05,4741.73,62.10,2025-04-30,91+,False,0.7967,2025-04-05
STMT_ACC_001077_202503,ACC_001077,2025-03-06,96.89,44.43,2025-03-31,31-60,False,0.4756,2025-03-06
STMT_ACC_001077_202502,ACC_001077,2025-02-04,283.34,79.48,2025-03-01,91+,False,0.3732,2025-02-04
STMT_ACC_001077_202501,ACC_001077,2025-01-05,2378.07,63.27,2025-01-30,91+,False,0.3796,2025-01-05
STMT_ACC_001077_202412,ACC_001077,2024-12-06,7084.99,59.37,2024-12-31,31-60,False,0.1837,2024-12-06
STMT_ACC_001077_202411,ACC_001077,2024-11-06,4408.68,40.49,2024-12-01,31-60,False,0.4031,2024-11-06
STMT_ACC_001078_202603,ACC_001078,2026-03-01,526.11,79.13,2026-03-26,current,False,0.2241,2026-03-01
STMT_ACC_001078_202601,ACC_001078,2026-01-30,647.25,64.97,2026-02-24,91+,False,0.6597,2026-01-30
STMT_ACC_001078_202512,ACC_001078,2025-12-31,18.26,72.96,2026-01-25,current,True,0.7487,2025-12-31
STMT_ACC_001078_202512,ACC_001078,2025-12-01,694.97,55.32,2025-12-26,91+,False,0.3379,2025-12-01
STMT_ACC_001078_202511,ACC_001078,2025-11-01,64.55,69.73,2025-11-26,31-60,False,0.6943,2025-11-01
STMT_ACC_001078_202510,ACC_001078,2025-10-02,499.55,47.00,2025-10-27,current,True,0.3015,2025-10-02
STMT_ACC_001078_202509,ACC_001078,2025-09-02,375.82,55.98,2025-09-27,1-30,False,0.3877,2025-09-02
STMT_ACC_001078_202508,ACC_001078,2025-08-03,692.84,63.98,2025-08-28,current,True,0.3671,2025-08-03
STMT_ACC_001078_202507,ACC_001078,2025-07-04,498.53,31.90,2025-07-29,1-30,False,0.7045,2025-07-04
STMT_ACC_001078_202506,ACC_001078,2025-06-04,238.91,58.77,2025-06-29,91+,False,0.0629,2025-06-04
STMT_ACC_001078_202505,ACC_001078,2025-05-05,88.20,72.75,2025-05-30,current,True,0.4391,2025-05-05
STMT_ACC_001078_202504,ACC_001078,2025-04-05,393.56,91.19,2025-04-30,91+,True,0.4715,2025-04-05
STMT_ACC_001078_202503,ACC_001078,2025-03-06,131.23,59.26,2025-03-31,61-90,False,0.3527,2025-03-06
STMT_ACC_001078_202502,ACC_001078,2025-02-04,782.16,50.26,2025-03-01,61-90,True,0.7819,2025-02-04
STMT_ACC_001078_202501,ACC_001078,2025-01-05,491.09,66.17,2025-01-30,31-60,False,0.3639,2025-01-05
STMT_ACC_001079_202603,ACC_001079,2026-03-01,1195.62,38.81,2026-03-26,31-60,False,0.2504,2026-03-01
STMT_ACC_001079_202601,ACC_001079,2026-01-30,8745.04,47.41,2026-02-24,91+,False,0.6820,2026-01-30
STMT_ACC_001079_202512,ACC_001079,2025-12-31,9680.89,87.20,2026-01-25,current,True,0.5710,2025-12-31
STMT_ACC_001079_202512,ACC_001079,2025-12-01,1361.86,52.03,2025-12-26,31-60,False,0.3270,2025-12-01
STMT_ACC_001079_202511,ACC_001079,2025-11-01,6527.59,65.98,2025-11-26,31-60,False,0.5158,2025-11-01
STMT_ACC_001079_202510,ACC_001079,2025-10-02,2134.45,69.38,2025-10-27,current,False,0.2212,2025-10-02
STMT_ACC_001079_202509,ACC_001079,2025-09-02,2139.01,58.20,2025-09-27,1-30,False,0.7611,2025-09-02
STMT_ACC_001079_202508,ACC_001079,2025-08-03,6478.50,76.84,2025-08-28,current,False,0.0676,2025-08-03
STMT_ACC_001079_202507,ACC_001079,2025-07-04,5946.10,98.55,2025-07-29,61-90,True,0.1909,2025-07-04
STMT_ACC_001079_202506,ACC_001079,2025-06-04,9575.59,36.11,2025-06-29,current,True,0.5926,2025-06-04
STMT_ACC_001079_202505,ACC_001079,2025-05-05,2820.55,62.89,2025-05-30,current,False,0.2364,2025-05-05
STMT_ACC_001079_202504,ACC_001079,2025-04-05,7322.63,34.77,2025-04-30,current,True,0.7827,2025-04-05
STMT_ACC_001079_202503,ACC_001079,2025-03-06,8212.66,76.19,2025-03-31,current,True,0.1052,2025-03-06
STMT_ACC_001079_202502,ACC_001079,2025-02-04,7913.52,63.64,2025-03-01,1-30,False,0.6187,2025-02-04
STMT_ACC_001079_202501,ACC_001079,2025-01-05,4351.86,47.27,2025-01-30,1-30,False,0.0903,2025-01-05
STMT_ACC_001079_202412,ACC_001079,2024-12-06,1392.10,28.73,2024-12-31,current,False,0.5714,2024-12-06
STMT_ACC_001079_202411,ACC_001079,2024-11-06,4587.91,66.94,2024-12-01,61-90,False,0.0720,2024-11-06
STMT_ACC_001079_202410,ACC_001079,2024-10-07,7926.44,46.61,2024-11-01,current,False,0.1985,2024-10-07
STMT_ACC_001079_202409,ACC_001079,2024-09-07,6362.22,76.24,2024-10-02,1-30,True,0.3468,2024-09-07
STMT_ACC_001079_202408,ACC_001079,2024-08-08,9785.39,37.51,2024-09-02,31-60,False,0.0052,2024-08-08
STMT_ACC_001079_202407,ACC_001079,2024-07-09,4709.30,59.98,2024-08-03,current,False,0.3728,2024-07-09
STMT_ACC_001079_202406,ACC_001079,2024-06-09,1782.70,58.44,2024-07-04,1-30,False,0.7306,2024-06-09
STMT_ACC_001079_202405,ACC_001079,2024-05-10,6570.21,70.23,2024-06-04,current,False,0.7270,2024-05-10
STMT_ACC_001079_202404,ACC_001079,2024-04-10,7257.53,74.06,2024-05-05,91+,True,0.7544,2024-04-10
STMT_ACC_001080_202603,ACC_001080,2026-03-01,251.37,39.14,2026-03-26,current,False,0.0708,2026-03-01
STMT_ACC_001080_202601,ACC_001080,2026-01-30,387.65,45.23,2026-02-24,31-60,False,0.2912,2026-01-30
STMT_ACC_001080_202512,ACC_001080,2025-12-31,40.30,76.37,2026-01-25,91+,False,0.4960,2025-12-31
STMT_ACC_001080_202512,ACC_001080,2025-12-01,222.96,70.43,2025-12-26,31-60,True,0.5116,2025-12-01
STMT_ACC_001080_202511,ACC_001080,2025-11-01,221.61,39.78,2025-11-26,current,True,0.0926,2025-11-01
STMT_ACC_001080_202510,ACC_001080,2025-10-02,42.92,56.59,2025-10-27,1-30,True,0.6080,2025-10-02
STMT_ACC_001080_202509,ACC_001080,2025-09-02,282.59,39.96,2025-09-27,31-60,True,0.4975,2025-09-02
STMT_ACC_001080_202508,ACC_001080,2025-08-03,193.08,39.92,2025-08-28,current,False,0.1740,2025-08-03
STMT_ACC_001080_202507,ACC_001080,2025-07-04,179.05,54.94,2025-07-29,61-90,False,0.0997,2025-07-04
STMT_ACC_001080_202506,ACC_001080,2025-06-04,174.95,95.68,2025-06-29,91+,False,0.5863,2025-06-04
STMT_ACC_001080_202505,ACC_001080,2025-05-05,108.91,55.40,2025-05-30,current,True,0.6768,2025-05-05
STMT_ACC_001080_202504,ACC_001080,2025-04-05,134.18,35.81,2025-04-30,current,False,0.4035,2025-04-05
STMT_ACC_001080_202503,ACC_001080,2025-03-06,305.14,83.05,2025-03-31,61-90,True,0.4238,2025-03-06
STMT_ACC_001080_202502,ACC_001080,2025-02-04,142.79,60.64,2025-03-01,current,True,0.3069,2025-02-04
STMT_ACC_001080_202501,ACC_001080,2025-01-05,108.69,36.30,2025-01-30,current,False,0.7996,2025-01-05
STMT_ACC_001080_202412,ACC_001080,2024-12-06,1.13,55.05,2024-12-31,current,False,0.5500,2024-12-06
STMT_ACC_001080_202411,ACC_001080,2024-11-06,384.12,59.49,2024-12-01,current,False,0.1021,2024-11-06
STMT_ACC_001080_202410,ACC_001080,2024-10-07,361.33,66.27,2024-11-01,current,False,0.5067,2024-10-07
STMT_ACC_001080_202409,ACC_001080,2024-09-07,214.44,66.56,2024-10-02,current,True,0.2009,2024-09-07
STMT_ACC_001080_202408,ACC_001080,2024-08-08,363.99,34.83,2024-09-02,91+,True,0.2205,2024-08-08
STMT_ACC_001080_202407,ACC_001080,2024-07-09,339.15,50.51,2024-08-03,1-30,False,0.5042,2024-07-09
STMT_ACC_001081_202603,ACC_001081,2026-03-01,701.33,60.99,2026-03-26,91+,False,0.2030,2026-03-01
STMT_ACC_001081_202601,ACC_001081,2026-01-30,5839.67,76.57,2026-02-24,61-90,True,0.0362,2026-01-30
STMT_ACC_001081_202512,ACC_001081,2025-12-31,2777.24,90.50,2026-01-25,current,True,0.6288,2025-12-31
STMT_ACC_001081_202512,ACC_001081,2025-12-01,9691.28,92.13,2025-12-26,1-30,True,0.4674,2025-12-01
STMT_ACC_001081_202511,ACC_001081,2025-11-01,573.15,94.03,2025-11-26,31-60,False,0.1943,2025-11-01
STMT_ACC_001081_202510,ACC_001081,2025-10-02,7640.06,58.92,2025-10-27,91+,True,0.3340,2025-10-02
STMT_ACC_001081_202509,ACC_001081,2025-09-02,5640.32,36.69,2025-09-27,91+,False,0.3758,2025-09-02
STMT_ACC_001081_202508,ACC_001081,2025-08-03,8887.48,30.03,2025-08-28,current,False,0.7969,2025-08-03
STMT_ACC_001081_202507,ACC_001081,2025-07-04,8142.79,58.02,2025-07-29,61-90,True,0.5269,2025-07-04
STMT_ACC_001081_202506,ACC_001081,2025-06-04,1254.77,26.28,2025-06-29,31-60,False,0.7484,2025-06-04
STMT_ACC_001081_202505,ACC_001081,2025-05-05,1898.00,30.18,2025-05-30,61-90,False,0.4211,2025-05-05
STMT_ACC_001081_202504,ACC_001081,2025-04-05,4700.90,45.81,2025-04-30,31-60,True,0.6544,2025-04-05
STMT_ACC_001081_202503,ACC_001081,2025-03-06,11003.05,46.08,2025-03-31,31-60,False,0.6783,2025-03-06
STMT_ACC_001081_202502,ACC_001081,2025-02-04,2627.87,75.85,2025-03-01,current,False,0.6304,2025-02-04
STMT_ACC_001081_202501,ACC_001081,2025-01-05,5946.65,42.48,2025-01-30,current,True,0.4133,2025-01-05
STMT_ACC_001081_202412,ACC_001081,2024-12-06,2439.02,58.59,2024-12-31,61-90,False,0.5183,2024-12-06
STMT_ACC_001081_202411,ACC_001081,2024-11-06,945.20,44.29,2024-12-01,61-90,True,0.4655,2024-11-06
STMT_ACC_001081_202410,ACC_001081,2024-10-07,953.27,53.22,2024-11-01,61-90,False,0.2339,2024-10-07
STMT_ACC_001081_202409,ACC_001081,2024-09-07,5897.54,96.85,2024-10-02,31-60,True,0.5501,2024-09-07
STMT_ACC_001081_202408,ACC_001081,2024-08-08,637.47,52.45,2024-09-02,61-90,False,0.3571,2024-08-08
STMT_ACC_001081_202407,ACC_001081,2024-07-09,4449.78,35.76,2024-08-03,31-60,False,0.5910,2024-07-09
STMT_ACC_001081_202406,ACC_001081,2024-06-09,8044.88,93.40,2024-07-04,current,False,0.5059,2024-06-09
STMT_ACC_001081_202405,ACC_001081,2024-05-10,9293.05,96.27,2024-06-04,91+,False,0.5553,2024-05-10
STMT_ACC_001081_202404,ACC_001081,2024-04-10,10542.00,67.87,2024-05-05,91+,True,0.6351,2024-04-10
STMT_ACC_001082_202603,ACC_001082,2026-03-01,1055.08,84.88,2026-03-26,current,True,0.6056,2026-03-01
STMT_ACC_001082_202601,ACC_001082,2026-01-30,104.03,33.20,2026-02-24,91+,False,0.1615,2026-01-30
STMT_ACC_001082_202512,ACC_001082,2025-12-31,14.97,65.09,2026-01-25,1-30,False,0.6059,2025-12-31
STMT_ACC_001082_202512,ACC_001082,2025-12-01,1354.80,66.80,2025-12-26,91+,False,0.5253,2025-12-01
STMT_ACC_001082_202511,ACC_001082,2025-11-01,560.58,65.22,2025-11-26,31-60,True,0.4400,2025-11-01
STMT_ACC_001082_202510,ACC_001082,2025-10-02,1143.23,90.84,2025-10-27,current,False,0.6953,2025-10-02
STMT_ACC_001082_202509,ACC_001082,2025-09-02,1782.52,85.58,2025-09-27,91+,False,0.4148,2025-09-02
STMT_ACC_001082_202508,ACC_001082,2025-08-03,1814.97,83.65,2025-08-28,31-60,False,0.7259,2025-08-03
STMT_ACC_001082_202507,ACC_001082,2025-07-04,453.63,42.48,2025-07-29,current,True,0.3531,2025-07-04
STMT_ACC_001082_202506,ACC_001082,2025-06-04,1131.69,45.86,2025-06-29,91+,False,0.7921,2025-06-04
STMT_ACC_001082_202505,ACC_001082,2025-05-05,1814.55,35.22,2025-05-30,current,False,0.3176,2025-05-05
STMT_ACC_001082_202504,ACC_001082,2025-04-05,720.40,75.00,2025-04-30,current,True,0.5793,2025-04-05
STMT_ACC_001082_202503,ACC_001082,2025-03-06,1085.07,34.27,2025-03-31,61-90,False,0.5256,2025-03-06
STMT_ACC_001082_202502,ACC_001082,2025-02-04,1092.52,28.29,2025-03-01,current,False,0.5685,2025-02-04
STMT_ACC_001082_202501,ACC_001082,2025-01-05,1603.62,62.43,2025-01-30,1-30,False,0.4050,2025-01-05
STMT_ACC_001082_202412,ACC_001082,2024-12-06,313.53,83.15,2024-12-31,91+,False,0.3820,2024-12-06
STMT_ACC_001082_202411,ACC_001082,2024-11-06,248.36,68.71,2024-12-01,31-60,True,0.1319,2024-11-06
STMT_ACC_001082_202410,ACC_001082,2024-10-07,1009.78,67.80,2024-11-01,31-60,False,0.3051,2024-10-07
STMT_ACC_001082_202409,ACC_001082,2024-09-07,1742.90,27.86,2024-10-02,31-60,False,0.6067,2024-09-07
STMT_ACC_001082_202408,ACC_001082,2024-08-08,1755.92,54.44,2024-09-02,current,True,0.4522,2024-08-08
STMT_ACC_001082_202407,ACC_001082,2024-07-09,1510.55,58.67,2024-08-03,current,False,0.0183,2024-07-09
STMT_ACC_001082_202406,ACC_001082,2024-06-09,854.52,85.34,2024-07-04,1-30,False,0.2265,2024-06-09
STMT_ACC_001082_202405,ACC_001082,2024-05-10,173.01,74.92,2024-06-04,current,False,0.1686,2024-05-10
STMT_ACC_001082_202404,ACC_001082,2024-04-10,1879.86,36.31,2024-05-05,31-60,False,0.7814,2024-04-10
STMT_ACC_001083_202603,ACC_001083,2026-03-01,10430.69,85.26,2026-03-26,91+,True,0.3678,2026-03-01
STMT_ACC_001083_202601,ACC_001083,2026-01-30,6161.74,95.20,2026-02-24,current,True,0.2256,2026-01-30
STMT_ACC_001083_202512,ACC_001083,2025-12-31,4032.10,33.89,2026-01-25,91+,False,0.0924,2025-12-31
STMT_ACC_001083_202512,ACC_001083,2025-12-01,3902.23,46.40,2025-12-26,31-60,True,0.6184,2025-12-01
STMT_ACC_001083_202511,ACC_001083,2025-11-01,894.08,93.38,2025-11-26,61-90,False,0.4092,2025-11-01
STMT_ACC_001083_202510,ACC_001083,2025-10-02,938.79,28.51,2025-10-27,31-60,False,0.2053,2025-10-02
STMT_ACC_001083_202509,ACC_001083,2025-09-02,7300.30,96.88,2025-09-27,31-60,True,0.5415,2025-09-02
STMT_ACC_001083_202508,ACC_001083,2025-08-03,6093.19,58.62,2025-08-28,31-60,True,0.7856,2025-08-03
STMT_ACC_001083_202507,ACC_001083,2025-07-04,2051.82,30.45,2025-07-29,31-60,False,0.7736,2025-07-04
STMT_ACC_001083_202506,ACC_001083,2025-06-04,4684.82,37.18,2025-06-29,61-90,False,0.1835,2025-06-04
STMT_ACC_001083_202505,ACC_001083,2025-05-05,1712.27,30.59,2025-05-30,current,True,0.3486,2025-05-05
STMT_ACC_001083_202504,ACC_001083,2025-04-05,4961.94,33.54,2025-04-30,91+,False,0.7021,2025-04-05
STMT_ACC_001083_202503,ACC_001083,2025-03-06,3771.31,29.75,2025-03-31,61-90,False,0.6233,2025-03-06
STMT_ACC_001083_202502,ACC_001083,2025-02-04,2054.70,70.49,2025-03-01,31-60,True,0.6159,2025-02-04
STMT_ACC_001083_202501,ACC_001083,2025-01-05,8198.57,80.52,2025-01-30,91+,True,0.5466,2025-01-05
STMT_ACC_001083_202412,ACC_001083,2024-12-06,7868.53,55.59,2024-12-31,current,False,0.2242,2024-12-06
STMT_ACC_001083_202411,ACC_001083,2024-11-06,8596.50,89.69,2024-12-01,1-30,False,0.6691,2024-11-06
STMT_ACC_001083_202410,ACC_001083,2024-10-07,10970.52,89.24,2024-11-01,current,False,0.5258,2024-10-07
STMT_ACC_001083_202409,ACC_001083,2024-09-07,10091.74,29.88,2024-10-02,31-60,False,0.5413,2024-09-07
STMT_ACC_001084_202603,ACC_001084,2026-03-01,4809.72,40.61,2026-03-26,61-90,False,0.1995,2026-03-01
STMT_ACC_001084_202601,ACC_001084,2026-01-30,3159.64,96.73,2026-02-24,current,True,0.6610,2026-01-30
STMT_ACC_001084_202512,ACC_001084,2025-12-31,3893.64,36.94,2026-01-25,91+,True,0.5114,2025-12-31
STMT_ACC_001084_202512,ACC_001084,2025-12-01,596.11,71.21,2025-12-26,31-60,False,0.6651,2025-12-01
STMT_ACC_001084_202511,ACC_001084,2025-11-01,6092.80,89.48,2025-11-26,current,True,0.5188,2025-11-01
STMT_ACC_001084_202510,ACC_001084,2025-10-02,3906.41,52.94,2025-10-27,1-30,False,0.0270,2025-10-02
STMT_ACC_001084_202509,ACC_001084,2025-09-02,3055.52,96.94,2025-09-27,61-90,False,0.1257,2025-09-02
STMT_ACC_001084_202508,ACC_001084,2025-08-03,7587.13,35.87,2025-08-28,current,False,0.4313,2025-08-03
STMT_ACC_001084_202507,ACC_001084,2025-07-04,1264.82,75.38,2025-07-29,61-90,False,0.7310,2025-07-04
STMT_ACC_001084_202506,ACC_001084,2025-06-04,5820.68,60.24,2025-06-29,31-60,True,0.2352,2025-06-04
STMT_ACC_001084_202505,ACC_001084,2025-05-05,3170.30,89.46,2025-05-30,current,False,0.3791,2025-05-05
STMT_ACC_001084_202504,ACC_001084,2025-04-05,6238.89,92.89,2025-04-30,1-30,True,0.1008,2025-04-05
STMT_ACC_001084_202503,ACC_001084,2025-03-06,2028.60,28.10,2025-03-31,current,False,0.3882,2025-03-06
STMT_ACC_001084_202502,ACC_001084,2025-02-04,3279.87,31.18,2025-03-01,current,True,0.4505,2025-02-04
STMT_ACC_001084_202501,ACC_001084,2025-01-05,7446.12,26.38,2025-01-30,61-90,False,0.4642,2025-01-05
STMT_ACC_001084_202412,ACC_001084,2024-12-06,7613.71,42.66,2024-12-31,91+,False,0.4122,2024-12-06
STMT_ACC_001084_202411,ACC_001084,2024-11-06,1064.27,88.49,2024-12-01,1-30,False,0.1538,2024-11-06
STMT_ACC_001084_202410,ACC_001084,2024-10-07,5251.72,28.16,2024-11-01,current,False,0.2748,2024-10-07
STMT_ACC_001084_202409,ACC_001084,2024-09-07,7128.52,71.13,2024-10-02,current,True,0.7703,2024-09-07
STMT_ACC_001084_202408,ACC_001084,2024-08-08,4543.61,92.39,2024-09-02,current,False,0.0137,2024-08-08
STMT_ACC_001084_202407,ACC_001084,2024-07-09,664.10,96.95,2024-08-03,31-60,False,0.1506,2024-07-09
STMT_ACC_001084_202406,ACC_001084,2024-06-09,7101.06,49.98,2024-07-04,91+,True,0.6707,2024-06-09
STMT_ACC_001084_202405,ACC_001084,2024-05-10,3479.32,85.98,2024-06-04,current,True,0.0550,2024-05-10
STMT_ACC_001084_202404,ACC_001084,2024-04-10,745.26,59.33,2024-05-05,current,False,0.1673,2024-04-10
STMT_ACC_001085_202603,ACC_001085,2026-03-01,7023.49,44.51,2026-03-26,1-30,False,0.1458,2026-03-01
STMT_ACC_001085_202601,ACC_001085,2026-01-30,1944.49,48.67,2026-02-24,current,False,0.0396,2026-01-30
STMT_ACC_001085_202512,ACC_001085,2025-12-31,4393.93,56.62,2026-01-25,1-30,False,0.0348,2025-12-31
STMT_ACC_001085_202512,ACC_001085,2025-12-01,1051.74,43.58,2025-12-26,1-30,True,0.5449,2025-12-01
STMT_ACC_001085_202511,ACC_001085,2025-11-01,5515.35,59.47,2025-11-26,current,False,0.1472,2025-11-01
STMT_ACC_001085_202510,ACC_001085,2025-10-02,1215.32,29.41,2025-10-27,31-60,True,0.2288,2025-10-02
STMT_ACC_001085_202509,ACC_001085,2025-09-02,7818.66,84.54,2025-09-27,91+,True,0.5494,2025-09-02
STMT_ACC_001085_202508,ACC_001085,2025-08-03,173.68,74.76,2025-08-28,1-30,False,0.6859,2025-08-03
STMT_ACC_001085_202507,ACC_001085,2025-07-04,375.37,67.24,2025-07-29,current,True,0.6405,2025-07-04
STMT_ACC_001085_202506,ACC_001085,2025-06-04,3732.27,86.57,2025-06-29,91+,True,0.7255,2025-06-04
STMT_ACC_001085_202505,ACC_001085,2025-05-05,6070.75,47.67,2025-05-30,31-60,False,0.7809,2025-05-05
STMT_ACC_001085_202504,ACC_001085,2025-04-05,4263.58,81.48,2025-04-30,current,False,0.2473,2025-04-05
STMT_ACC_001085_202503,ACC_001085,2025-03-06,2556.21,26.91,2025-03-31,current,True,0.2842,2025-03-06
STMT_ACC_001085_202502,ACC_001085,2025-02-04,4311.97,70.26,2025-03-01,31-60,False,0.6898,2025-02-04
STMT_ACC_001085_202501,ACC_001085,2025-01-05,2721.92,58.20,2025-01-30,1-30,True,0.6970,2025-01-05
STMT_ACC_001085_202412,ACC_001085,2024-12-06,7963.67,49.06,2024-12-31,91+,True,0.5999,2024-12-06
STMT_ACC_001085_202411,ACC_001085,2024-11-06,6585.91,77.33,2024-12-01,31-60,False,0.4938,2024-11-06
STMT_ACC_001085_202410,ACC_001085,2024-10-07,7848.67,97.74,2024-11-01,1-30,False,0.7325,2024-10-07
STMT_ACC_001085_202409,ACC_001085,2024-09-07,3510.19,90.46,2024-10-02,31-60,True,0.4690,2024-09-07
STMT_ACC_001085_202408,ACC_001085,2024-08-08,628.80,58.73,2024-09-02,31-60,True,0.2344,2024-08-08
STMT_ACC_001086_202603,ACC_001086,2026-03-01,115.29,73.09,2026-03-26,61-90,False,0.0308,2026-03-01
STMT_ACC_001086_202601,ACC_001086,2026-01-30,342.43,35.81,2026-02-24,1-30,False,0.6737,2026-01-30
STMT_ACC_001086_202512,ACC_001086,2025-12-31,709.53,87.99,2026-01-25,61-90,False,0.0231,2025-12-31
STMT_ACC_001086_202512,ACC_001086,2025-12-01,729.26,77.36,2025-12-26,61-90,True,0.6599,2025-12-01
STMT_ACC_001086_202511,ACC_001086,2025-11-01,86.19,69.49,2025-11-26,current,False,0.3998,2025-11-01
STMT_ACC_001086_202510,ACC_001086,2025-10-02,584.28,38.34,2025-10-27,91+,False,0.4867,2025-10-02
STMT_ACC_001086_202509,ACC_001086,2025-09-02,292.37,76.67,2025-09-27,1-30,False,0.6179,2025-09-02
STMT_ACC_001086_202508,ACC_001086,2025-08-03,790.19,63.63,2025-08-28,current,True,0.6595,2025-08-03
STMT_ACC_001086_202507,ACC_001086,2025-07-04,637.87,88.54,2025-07-29,61-90,False,0.7128,2025-07-04
STMT_ACC_001086_202506,ACC_001086,2025-06-04,135.40,85.00,2025-06-29,current,True,0.2004,2025-06-04
STMT_ACC_001086_202505,ACC_001086,2025-05-05,199.95,74.04,2025-05-30,current,True,0.6526,2025-05-05
STMT_ACC_001086_202504,ACC_001086,2025-04-05,460.58,26.31,2025-04-30,91+,False,0.0206,2025-04-05
STMT_ACC_001086_202503,ACC_001086,2025-03-06,296.76,71.86,2025-03-31,91+,True,0.0467,2025-03-06
